indice,recorte_origen,recorte_aumentado,ruta_origen,ruta_aumentada
1291,taxi_recorte_train_0442.jpg,taxi_recorte_aug_01291.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0442.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01291.jpg
1292,taxi_recorte_train_0053.jpg,taxi_recorte_aug_01292.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0053.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01292.jpg
1293,taxi_recorte_train_0145.jpg,taxi_recorte_aug_01293.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0145.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01293.jpg
1294,taxi_recorte_train_0212.jpg,taxi_recorte_aug_01294.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0212.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01294.jpg
1295,taxi_recorte_train_0434.jpg,taxi_recorte_aug_01295.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0434.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01295.jpg
1296,taxi_recorte_train_0063.jpg,taxi_recorte_aug_01296.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0063.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01296.jpg
1297,taxi_recorte_train_0409.jpg,taxi_recorte_aug_01297.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0409.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01297.jpg
1298,taxi_recorte_train_0202.jpg,taxi_recorte_aug_01298.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0202.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01298.jpg
1299,taxi_recorte_train_0309.jpg,taxi_recorte_aug_01299.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0309.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01299.jpg
1300,taxi_recorte_train_0006.jpg,taxi_recorte_aug_01300.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0006.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01300.jpg
1301,taxi_recorte_train_0153.jpg,taxi_recorte_aug_01301.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0153.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01301.jpg
1302,taxi_recorte_train_0164.jpg,taxi_recorte_aug_01302.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0164.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01302.jpg
1303,taxi_recorte_train_0493.jpg,taxi_recorte_aug_01303.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0493.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01303.jpg
1304,taxi_recorte_train_0353.jpg,taxi_recorte_aug_01304.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0353.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01304.jpg
1305,taxi_recorte_train_0463.jpg,taxi_recorte_aug_01305.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0463.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01305.jpg
1306,taxi_recorte_train_0268.jpg,taxi_recorte_aug_01306.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0268.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01306.jpg
1307,taxi_recorte_train_0419.jpg,taxi_recorte_aug_01307.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0419.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01307.jpg
1308,taxi_recorte_train_0395.jpg,taxi_recorte_aug_01308.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0395.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01308.jpg
1309,taxi_recorte_train_0412.jpg,taxi_recorte_aug_01309.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0412.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01309.jpg
1310,taxi_recorte_train_0032.jpg,taxi_recorte_aug_01310.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0032.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01310.jpg
1311,taxi_recorte_train_0049.jpg,taxi_recorte_aug_01311.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0049.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01311.jpg
1312,taxi_recorte_train_0378.jpg,taxi_recorte_aug_01312.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0378.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01312.jpg
1313,taxi_recorte_train_0408.jpg,taxi_recorte_aug_01313.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0408.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01313.jpg
1314,taxi_recorte_train_0016.jpg,taxi_recorte_aug_01314.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0016.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01314.jpg
1315,taxi_recorte_train_0092.jpg,taxi_recorte_aug_01315.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0092.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01315.jpg
1316,taxi_recorte_train_0166.jpg,taxi_recorte_aug_01316.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0166.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01316.jpg
1317,taxi_recorte_train_0538.jpg,taxi_recorte_aug_01317.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0538.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01317.jpg
1318,taxi_recorte_train_0305.jpg,taxi_recorte_aug_01318.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0305.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01318.jpg
1319,taxi_recorte_train_0427.jpg,taxi_recorte_aug_01319.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0427.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01319.jpg
1320,taxi_recorte_train_0176.jpg,taxi_recorte_aug_01320.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0176.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01320.jpg
1321,taxi_recorte_train_0252.jpg,taxi_recorte_aug_01321.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0252.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01321.jpg
1322,taxi_recorte_train_0392.jpg,taxi_recorte_aug_01322.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0392.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01322.jpg
1323,taxi_recorte_train_0219.jpg,taxi_recorte_aug_01323.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0219.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01323.jpg
1324,taxi_recorte_train_0061.jpg,taxi_recorte_aug_01324.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0061.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01324.jpg
1325,taxi_recorte_train_0298.jpg,taxi_recorte_aug_01325.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0298.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01325.jpg
1326,taxi_recorte_train_0287.jpg,taxi_recorte_aug_01326.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0287.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01326.jpg
1327,taxi_recorte_train_0369.jpg,taxi_recorte_aug_01327.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0369.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01327.jpg
1328,taxi_recorte_train_0095.jpg,taxi_recorte_aug_01328.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0095.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01328.jpg
1329,taxi_recorte_train_0365.jpg,taxi_recorte_aug_01329.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0365.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01329.jpg
1330,taxi_recorte_train_0009.jpg,taxi_recorte_aug_01330.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0009.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01330.jpg
1331,taxi_recorte_train_0269.jpg,taxi_recorte_aug_01331.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0269.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01331.jpg
1332,taxi_recorte_train_0244.jpg,taxi_recorte_aug_01332.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0244.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01332.jpg
1333,taxi_recorte_train_0450.jpg,taxi_recorte_aug_01333.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0450.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01333.jpg
1334,taxi_recorte_train_0105.jpg,taxi_recorte_aug_01334.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0105.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01334.jpg
1335,taxi_recorte_train_0534.jpg,taxi_recorte_aug_01335.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0534.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01335.jpg
1336,taxi_recorte_train_0397.jpg,taxi_recorte_aug_01336.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0397.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01336.jpg
1337,taxi_recorte_train_0214.jpg,taxi_recorte_aug_01337.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0214.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01337.jpg
1338,taxi_recorte_train_0339.jpg,taxi_recorte_aug_01338.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0339.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01338.jpg
1339,taxi_recorte_train_0503.jpg,taxi_recorte_aug_01339.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0503.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01339.jpg
1340,taxi_recorte_train_0107.jpg,taxi_recorte_aug_01340.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0107.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01340.jpg
1341,taxi_recorte_train_0366.jpg,taxi_recorte_aug_01341.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0366.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01341.jpg
1342,taxi_recorte_train_0460.jpg,taxi_recorte_aug_01342.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0460.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01342.jpg
1343,taxi_recorte_train_0215.jpg,taxi_recorte_aug_01343.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0215.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01343.jpg
1344,taxi_recorte_train_0190.jpg,taxi_recorte_aug_01344.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0190.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01344.jpg
1345,taxi_recorte_train_0285.jpg,taxi_recorte_aug_01345.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0285.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01345.jpg
1346,taxi_recorte_train_0199.jpg,taxi_recorte_aug_01346.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0199.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01346.jpg
1347,taxi_recorte_train_0070.jpg,taxi_recorte_aug_01347.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0070.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01347.jpg
1348,taxi_recorte_train_0423.jpg,taxi_recorte_aug_01348.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0423.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01348.jpg
1349,taxi_recorte_train_0413.jpg,taxi_recorte_aug_01349.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0413.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01349.jpg
1350,taxi_recorte_train_0456.jpg,taxi_recorte_aug_01350.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0456.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01350.jpg
1351,taxi_recorte_train_0253.jpg,taxi_recorte_aug_01351.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0253.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01351.jpg
1352,taxi_recorte_train_0156.jpg,taxi_recorte_aug_01352.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0156.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01352.jpg
1353,taxi_recorte_train_0020.jpg,taxi_recorte_aug_01353.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0020.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01353.jpg
1354,taxi_recorte_train_0405.jpg,taxi_recorte_aug_01354.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0405.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01354.jpg
1355,taxi_recorte_train_0519.jpg,taxi_recorte_aug_01355.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0519.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01355.jpg
1356,taxi_recorte_train_0060.jpg,taxi_recorte_aug_01356.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0060.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01356.jpg
1357,taxi_recorte_train_0451.jpg,taxi_recorte_aug_01357.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0451.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01357.jpg
1358,taxi_recorte_train_0357.jpg,taxi_recorte_aug_01358.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0357.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01358.jpg
1359,taxi_recorte_train_0238.jpg,taxi_recorte_aug_01359.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0238.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01359.jpg
1360,taxi_recorte_train_0033.jpg,taxi_recorte_aug_01360.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0033.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01360.jpg
1361,taxi_recorte_train_0114.jpg,taxi_recorte_aug_01361.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0114.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01361.jpg
1362,taxi_recorte_train_0314.jpg,taxi_recorte_aug_01362.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0314.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01362.jpg
1363,taxi_recorte_train_0013.jpg,taxi_recorte_aug_01363.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0013.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01363.jpg
1364,taxi_recorte_train_0242.jpg,taxi_recorte_aug_01364.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0242.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01364.jpg
1365,taxi_recorte_train_0486.jpg,taxi_recorte_aug_01365.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/train/taxi_recorte_train_0486.jpg,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/recortes/augmented/taxi_recorte_aug_01365.jpg
